ID,DATE,TIME,NAME,SRC,TYPE,GROUP
20240903084945163,20240903,084945163,key-square,./input/icons\key-square.svg,,
20240903084945164,20240903,084945164,key,./input/icons\key.svg,,
20240903084945165,20240903,084945165,keyboard,./input/icons\keyboard.svg,,
20240903084945166,20240903,084945166,lamp-ceiling,./input/icons\lamp-ceiling.svg,,
20240903084945167,20240903,084945167,lamp-desk,./input/icons\lamp-desk.svg,,
20240903084945168,20240903,084945168,lamp-floor,./input/icons\lamp-floor.svg,,
20240903084945169,20240903,084945169,lamp-wall-down,./input/icons\lamp-wall-down.svg,,
20240903084945170,20240903,084945170,lamp-wall-up,./input/icons\lamp-wall-up.svg,,
20240903084945171,20240903,084945171,lamp,./input/icons\lamp.svg,,
20240903084945172,20240903,084945172,landmark,./input/icons\landmark.svg,,
20240903084945173,20240903,084945173,languages,./input/icons\languages.svg,,
20240903084945174,20240903,084945174,laptop-2,./input/icons\laptop-2.svg,,
20240903084945175,20240903,084945175,laptop,./input/icons\laptop.svg,,
20240903084945176,20240903,084945176,lasso-select,./input/icons\lasso-select.svg,,
20240903084945177,20240903,084945177,lasso,./input/icons\lasso.svg,,
20240903084945178,20240903,084945178,laugh,./input/icons\laugh.svg,,
20240903084945179,20240903,084945179,layers,./input/icons\layers.svg,,
20240903084945180,20240903,084945180,layout-dashboard,./input/icons\layout-dashboard.svg,,
20240903084945181,20240903,084945181,layout-grid,./input/icons\layout-grid.svg,,
20240903084945182,20240903,084945182,layout-list,./input/icons\layout-list.svg,,
20240903084945183,20240903,084945183,layout-panel-left,./input/icons\layout-panel-left.svg,,
20240903084945184,20240903,084945184,layout-panel-top,./input/icons\layout-panel-top.svg,,
20240903084945185,20240903,084945185,layout-template,./input/icons\layout-template.svg,,
20240903084945186,20240903,084945186,layout,./input/icons\layout.svg,,
20240903084945187,20240903,084945187,leaf,./input/icons\leaf.svg,,
20240903084945188,20240903,084945188,leafy-green,./input/icons\leafy-green.svg,,
20240903084945189,20240903,084945189,library,./input/icons\library.svg,,
20240903084945190,20240903,084945190,life-buoy,./input/icons\life-buoy.svg,,
20240903084945191,20240903,084945191,ligature,./input/icons\ligature.svg,,
20240903084945192,20240903,084945192,lightbulb-off,./input/icons\lightbulb-off.svg,,
20240903084945193,20240903,084945193,lightbulb,./input/icons\lightbulb.svg,,
20240903084945194,20240903,084945194,line-chart,./input/icons\line-chart.svg,,
20240903084945195,20240903,084945195,link-2-off,./input/icons\link-2-off.svg,,
20240903084945196,20240903,084945196,link-2,./input/icons\link-2.svg,,
20240903084945197,20240903,084945197,link,./input/icons\link.svg,,
20240903084945198,20240903,084945198,linkedin,./input/icons\linkedin.svg,,
20240903084945199,20240903,084945199,list-checks,./input/icons\list-checks.svg,,
20240903084945200,20240903,084945200,list-end,./input/icons\list-end.svg,,
20240903084945201,20240903,084945201,list-filter,./input/icons\list-filter.svg,,
20240903084945202,20240903,084945202,list-minus,./input/icons\list-minus.svg,,
20240903084945203,20240903,084945203,list-music,./input/icons\list-music.svg,,
20240903084945204,20240903,084945204,list-ordered,./input/icons\list-ordered.svg,,
20240903084945205,20240903,084945205,list-plus,./input/icons\list-plus.svg,,
20240903084945206,20240903,084945206,list-restart,./input/icons\list-restart.svg,,
20240903084945207,20240903,084945207,list-start,./input/icons\list-start.svg,,
20240903084945208,20240903,084945208,list-tree,./input/icons\list-tree.svg,,
20240903084945209,20240903,084945209,list-video,./input/icons\list-video.svg,,
20240903084945210,20240903,084945210,list-x,./input/icons\list-x.svg,,
20240903084945211,20240903,084945211,list,./input/icons\list.svg,,
20240903084945212,20240903,084945212,loader-2,./input/icons\loader-2.svg,,
20240903084945213,20240903,084945213,loader,./input/icons\loader.svg,,
20240903084945214,20240903,084945214,locate-fixed,./input/icons\locate-fixed.svg,,
20240903084945215,20240903,084945215,locate-off,./input/icons\locate-off.svg,,
20240903084945216,20240903,084945216,locate,./input/icons\locate.svg,,
20240903084945217,20240903,084945217,lock,./input/icons\lock.svg,,
20240903084945218,20240903,084945218,log-in,./input/icons\log-in.svg,,
20240903084945219,20240903,084945219,log-out,./input/icons\log-out.svg,,
20240903084945220,20240903,084945220,lollipop,./input/icons\lollipop.svg,,
20240903084945221,20240903,084945221,luggage,./input/icons\luggage.svg,,
20240903084945222,20240903,084945222,magnet,./input/icons\magnet.svg,,
20240903084945223,20240903,084945223,mail-check,./input/icons\mail-check.svg,,
20240903084945224,20240903,084945224,mail-minus,./input/icons\mail-minus.svg,,
20240903084945225,20240903,084945225,mail-open,./input/icons\mail-open.svg,,
20240903084945226,20240903,084945226,mail-plus,./input/icons\mail-plus.svg,,
20240903084945227,20240903,084945227,mail-question,./input/icons\mail-question.svg,,
20240903084945228,20240903,084945228,mail-search,./input/icons\mail-search.svg,,
20240903084945229,20240903,084945229,mail-warning,./input/icons\mail-warning.svg,,
20240903084945230,20240903,084945230,mail-x,./input/icons\mail-x.svg,,
20240903084945231,20240903,084945231,mail,./input/icons\mail.svg,,
20240903084945232,20240903,084945232,mailbox,./input/icons\mailbox.svg,,
20240903084945233,20240903,084945233,mails,./input/icons\mails.svg,,
20240903084945234,20240903,084945234,map-pin-off,./input/icons\map-pin-off.svg,,
20240903084945235,20240903,084945235,map-pin,./input/icons\map-pin.svg,,
20240903084945236,20240903,084945236,map,./input/icons\map.svg,,
20240903084945237,20240903,084945237,martini,./input/icons\martini.svg,,
20240903084945238,20240903,084945238,maximize-2,./input/icons\maximize-2.svg,,
20240903084945239,20240903,084945239,maximize,./input/icons\maximize.svg,,
20240903084945240,20240903,084945240,medal,./input/icons\medal.svg,,
20240903084945241,20240903,084945241,megaphone-off,./input/icons\megaphone-off.svg,,
20240903084945242,20240903,084945242,megaphone,./input/icons\megaphone.svg,,
20240903084945243,20240903,084945243,meh,./input/icons\meh.svg,,
20240903084945244,20240903,084945244,memory-stick,./input/icons\memory-stick.svg,,
20240903084945245,20240903,084945245,menu-square,./input/icons\menu-square.svg,,
20240903084945246,20240903,084945246,menu,./input/icons\menu.svg,,
20240903084945247,20240903,084945247,merge,./input/icons\merge.svg,,
20240903084945248,20240903,084945248,message-circle,./input/icons\message-circle.svg,,
20240903084945249,20240903,084945249,message-square-dashed,./input/icons\message-square-dashed.svg,,
20240903084945250,20240903,084945250,message-square-plus,./input/icons\message-square-plus.svg,,
20240903084945251,20240903,084945251,message-square,./input/icons\message-square.svg,,
20240903084945252,20240903,084945252,messages-square,./input/icons\messages-square.svg,,
20240903084945253,20240903,084945253,mic-2,./input/icons\mic-2.svg,,
20240903084945254,20240903,084945254,mic-off,./input/icons\mic-off.svg,,
20240903084945255,20240903,084945255,mic,./input/icons\mic.svg,,
20240903084945256,20240903,084945256,microscope,./input/icons\microscope.svg,,
20240903084945257,20240903,084945257,microwave,./input/icons\microwave.svg,,
20240903084945258,20240903,084945258,milestone,./input/icons\milestone.svg,,
20240903084945259,20240903,084945259,milk-off,./input/icons\milk-off.svg,,
20240903084945260,20240903,084945260,milk,./input/icons\milk.svg,,
20240903084945261,20240903,084945261,minimize-2,./input/icons\minimize-2.svg,,
20240903084945262,20240903,084945262,minimize,./input/icons\minimize.svg,,
20240903084945263,20240903,084945263,minus-circle,./input/icons\minus-circle.svg,,
20240903084945264,20240903,084945264,minus-square,./input/icons\minus-square.svg,,
20240903084945265,20240903,084945265,minus,./input/icons\minus.svg,,
20240903084945266,20240903,084945266,monitor-check,./input/icons\monitor-check.svg,,
20240903084945267,20240903,084945267,monitor-dot,./input/icons\monitor-dot.svg,,
20240903084945268,20240903,084945268,monitor-down,./input/icons\monitor-down.svg,,
20240903084945269,20240903,084945269,monitor-off,./input/icons\monitor-off.svg,,
20240903084945270,20240903,084945270,monitor-pause,./input/icons\monitor-pause.svg,,
20240903084945271,20240903,084945271,monitor-play,./input/icons\monitor-play.svg,,
20240903084945272,20240903,084945272,monitor-smartphone,./input/icons\monitor-smartphone.svg,,
20240903084945273,20240903,084945273,monitor-speaker,./input/icons\monitor-speaker.svg,,
20240903084945274,20240903,084945274,monitor-stop,./input/icons\monitor-stop.svg,,
20240903084945275,20240903,084945275,monitor-up,./input/icons\monitor-up.svg,,
20240903084945276,20240903,084945276,monitor-x,./input/icons\monitor-x.svg,,
20240903084945277,20240903,084945277,monitor,./input/icons\monitor.svg,,
20240903084945278,20240903,084945278,moon-star,./input/icons\moon-star.svg,,
20240903084945279,20240903,084945279,moon,./input/icons\moon.svg,,
20240903084945280,20240903,084945280,more-horizontal,./input/icons\more-horizontal.svg,,
20240903084945281,20240903,084945281,more-vertical,./input/icons\more-vertical.svg,,
20240903084945282,20240903,084945282,mountain-snow,./input/icons\mountain-snow.svg,,
20240903084945283,20240903,084945283,mountain,./input/icons\mountain.svg,,
20240903084945284,20240903,084945284,mouse-pointer-2,./input/icons\mouse-pointer-2.svg,,
20240903084945285,20240903,084945285,mouse-pointer-click,./input/icons\mouse-pointer-click.svg,,
20240903084945286,20240903,084945286,mouse-pointer,./input/icons\mouse-pointer.svg,,
20240903084945287,20240903,084945287,mouse,./input/icons\mouse.svg,,
20240903084945288,20240903,084945288,move-3d,./input/icons\move-3d.svg,,
20240903084945289,20240903,084945289,move-diagonal-2,./input/icons\move-diagonal-2.svg,,
20240903084945290,20240903,084945290,move-diagonal,./input/icons\move-diagonal.svg,,
20240903084945291,20240903,084945291,move-down-left,./input/icons\move-down-left.svg,,
20240903084945292,20240903,084945292,move-down-right,./input/icons\move-down-right.svg,,
20240903084945293,20240903,084945293,move-down,./input/icons\move-down.svg,,
20240903084945294,20240903,084945294,move-horizontal,./input/icons\move-horizontal.svg,,
20240903084945295,20240903,084945295,move-left,./input/icons\move-left.svg,,
20240903084945296,20240903,084945296,move-right,./input/icons\move-right.svg,,
20240903084945297,20240903,084945297,move-up-left,./input/icons\move-up-left.svg,,
20240903084945298,20240903,084945298,move-up-right,./input/icons\move-up-right.svg,,
20240903084945299,20240903,084945299,move-up,./input/icons\move-up.svg,,
20240903084945300,20240903,084945300,move-vertical,./input/icons\move-vertical.svg,,
20240903084945301,20240903,084945301,move,./input/icons\move.svg,,
20240903084945302,20240903,084945302,music-2,./input/icons\music-2.svg,,
20240903084945303,20240903,084945303,music-3,./input/icons\music-3.svg,,
20240903084945304,20240903,084945304,music-4,./input/icons\music-4.svg,,
20240903084945305,20240903,084945305,music,./input/icons\music.svg,,
20240903084945306,20240903,084945306,navigation-2-off,./input/icons\navigation-2-off.svg,,
20240903084945307,20240903,084945307,navigation-2,./input/icons\navigation-2.svg,,
20240903084945308,20240903,084945308,navigation-off,./input/icons\navigation-off.svg,,
20240903084945309,20240903,084945309,navigation,./input/icons\navigation.svg,,
20240903084945310,20240903,084945310,network,./input/icons\network.svg,,
20240903084945311,20240903,084945311,newspaper,./input/icons\newspaper.svg,,
20240903084945312,20240903,084945312,nfc,./input/icons\nfc.svg,,
20240903084945313,20240903,084945313,nut-off,./input/icons\nut-off.svg,,
20240903084945314,20240903,084945314,nut,./input/icons\nut.svg,,
20240903084945315,20240903,084945315,octagon,./input/icons\octagon.svg,,
20240903084945316,20240903,084945316,option,./input/icons\option.svg,,
20240903084945317,20240903,084945317,orbit,./input/icons\orbit.svg,,
20240903084945318,20240903,084945318,outdent,./input/icons\outdent.svg,,
20240903084945319,20240903,084945319,package-2,./input/icons\package-2.svg,,
20240903084945320,20240903,084945320,package-check,./input/icons\package-check.svg,,
20240903084945321,20240903,084945321,package-minus,./input/icons\package-minus.svg,,
20240903084945322,20240903,084945322,package-open,./input/icons\package-open.svg,,
20240903084945323,20240903,084945323,package-plus,./input/icons\package-plus.svg,,
20240903084945324,20240903,084945324,package-search,./input/icons\package-search.svg,,
20240903084945325,20240903,084945325,package-x,./input/icons\package-x.svg,,
20240903084945326,20240903,084945326,package,./input/icons\package.svg,,
20240903084945327,20240903,084945327,paint-bucket,./input/icons\paint-bucket.svg,,
20240903084945328,20240903,084945328,paintbrush-2,./input/icons\paintbrush-2.svg,,
20240903084945329,20240903,084945329,paintbrush,./input/icons\paintbrush.svg,,
20240903084945330,20240903,084945330,palette,./input/icons\palette.svg,,
20240903084945331,20240903,084945331,palmtree,./input/icons\palmtree.svg,,
20240903084945332,20240903,084945332,panel-bottom-close,./input/icons\panel-bottom-close.svg,,
20240903084945333,20240903,084945333,panel-bottom-inactive,./input/icons\panel-bottom-inactive.svg,,
20240903084945334,20240903,084945334,panel-bottom-open,./input/icons\panel-bottom-open.svg,,
20240903084945335,20240903,084945335,panel-bottom,./input/icons\panel-bottom.svg,,
20240903084945336,20240903,084945336,panel-left-close,./input/icons\panel-left-close.svg,,
20240903084945337,20240903,084945337,panel-left-inactive,./input/icons\panel-left-inactive.svg,,
20240903084945338,20240903,084945338,panel-left-open,./input/icons\panel-left-open.svg,,
20240903084945339,20240903,084945339,panel-left,./input/icons\panel-left.svg,,
20240903084945340,20240903,084945340,panel-right-close,./input/icons\panel-right-close.svg,,
20240903084945341,20240903,084945341,panel-right-inactive,./input/icons\panel-right-inactive.svg,,
20240903084945342,20240903,084945342,panel-right-open,./input/icons\panel-right-open.svg,,
20240903084945343,20240903,084945343,panel-right,./input/icons\panel-right.svg,,
20240903084945344,20240903,084945344,panel-top-close,./input/icons\panel-top-close.svg,,
20240903084945345,20240903,084945345,panel-top-inactive,./input/icons\panel-top-inactive.svg,,
20240903084945346,20240903,084945346,panel-top-open,./input/icons\panel-top-open.svg,,
20240903084945347,20240903,084945347,panel-top,./input/icons\panel-top.svg,,
20240903084945348,20240903,084945348,paperclip,./input/icons\paperclip.svg,,
20240903084945349,20240903,084945349,parentheses,./input/icons\parentheses.svg,,
20240903084945350,20240903,084945350,parking-circle-off,./input/icons\parking-circle-off.svg,,
20240903084945351,20240903,084945351,parking-circle,./input/icons\parking-circle.svg,,
20240903084945352,20240903,084945352,parking-square-off,./input/icons\parking-square-off.svg,,
20240903084945353,20240903,084945353,parking-square,./input/icons\parking-square.svg,,
20240903084945354,20240903,084945354,party-popper,./input/icons\party-popper.svg,,
20240903084945355,20240903,084945355,pause-circle,./input/icons\pause-circle.svg,,
20240903084945356,20240903,084945356,pause-octagon,./input/icons\pause-octagon.svg,,
20240903084945357,20240903,084945357,pause,./input/icons\pause.svg,,
20240903084945358,20240903,084945358,pc-case,./input/icons\pc-case.svg,,
20240903084945359,20240903,084945359,pen-tool,./input/icons\pen-tool.svg,,
20240903084945360,20240903,084945360,pencil,./input/icons\pencil.svg,,
20240903084945361,20240903,084945361,percent,./input/icons\percent.svg,,
20240903084945362,20240903,084945362,person-standing,./input/icons\person-standing.svg,,
20240903084945363,20240903,084945363,phone-call,./input/icons\phone-call.svg,,
20240903084945364,20240903,084945364,phone-forwarded,./input/icons\phone-forwarded.svg,,
20240903084945365,20240903,084945365,phone-incoming,./input/icons\phone-incoming.svg,,
20240903084945366,20240903,084945366,phone-missed,./input/icons\phone-missed.svg,,
20240903084945367,20240903,084945367,phone-off,./input/icons\phone-off.svg,,
20240903084945368,20240903,084945368,phone-outgoing,./input/icons\phone-outgoing.svg,,
20240903084945369,20240903,084945369,phone,./input/icons\phone.svg,,
20240903084945370,20240903,084945370,pi-square,./input/icons\pi-square.svg,,
20240903084945371,20240903,084945371,pi,./input/icons\pi.svg,,
20240903084945372,20240903,084945372,picture-in-picture-2,./input/icons\picture-in-picture-2.svg,,
20240903084945373,20240903,084945373,picture-in-picture,./input/icons\picture-in-picture.svg,,
20240903084945374,20240903,084945374,pie-chart,./input/icons\pie-chart.svg,,
20240903084945375,20240903,084945375,piggy-bank,./input/icons\piggy-bank.svg,,
20240903084945376,20240903,084945376,pilcrow-square,./input/icons\pilcrow-square.svg,,
20240903084945377,20240903,084945377,pilcrow,./input/icons\pilcrow.svg,,
20240903084945378,20240903,084945378,pill,./input/icons\pill.svg,,
20240903084945379,20240903,084945379,pin-off,./input/icons\pin-off.svg,,
20240903084945380,20240903,084945380,pin,./input/icons\pin.svg,,
20240903084945381,20240903,084945381,pipette,./input/icons\pipette.svg,,
20240903084945382,20240903,084945382,pizza,./input/icons\pizza.svg,,
20240903084945383,20240903,084945383,plane-landing,./input/icons\plane-landing.svg,,
20240903084945384,20240903,084945384,plane-takeoff,./input/icons\plane-takeoff.svg,,
20240903084945385,20240903,084945385,plane,./input/icons\plane.svg,,
20240903084945386,20240903,084945386,play-circle,./input/icons\play-circle.svg,,
20240903084945387,20240903,084945387,play-square,./input/icons\play-square.svg,,
20240903084945388,20240903,084945388,play,./input/icons\play.svg,,
20240903084945389,20240903,084945389,plug-2,./input/icons\plug-2.svg,,
20240903084945390,20240903,084945390,plug-zap-2,./input/icons\plug-zap-2.svg,,
20240903084945391,20240903,084945391,plug-zap,./input/icons\plug-zap.svg,,
20240903084945392,20240903,084945392,plug,./input/icons\plug.svg,,
20240903084945393,20240903,084945393,plus-circle,./input/icons\plus-circle.svg,,
20240903084945394,20240903,084945394,plus-square,./input/icons\plus-square.svg,,
20240903084945395,20240903,084945395,plus,./input/icons\plus.svg,,
20240903084945396,20240903,084945396,pocket-knife,./input/icons\pocket-knife.svg,,
20240903084945397,20240903,084945397,pocket,./input/icons\pocket.svg,,
20240903084945398,20240903,084945398,podcast,./input/icons\podcast.svg,,
20240903084945399,20240903,084945399,pointer,./input/icons\pointer.svg,,
20240903084945400,20240903,084945400,popcorn,./input/icons\popcorn.svg,,
20240903084945401,20240903,084945401,popsicle,./input/icons\popsicle.svg,,
20240903084945402,20240903,084945402,pound-sterling,./input/icons\pound-sterling.svg,,
20240903084945403,20240903,084945403,power-off,./input/icons\power-off.svg,,
20240903084945404,20240903,084945404,power,./input/icons\power.svg,,
20240903084945405,20240903,084945405,presentation,./input/icons\presentation.svg,,
20240903084945406,20240903,084945406,printer,./input/icons\printer.svg,,
20240903084945407,20240903,084945407,projector,./input/icons\projector.svg,,
20240903084945408,20240903,084945408,puzzle,./input/icons\puzzle.svg,,
20240903084945409,20240903,084945409,qr-code,./input/icons\qr-code.svg,,
20240903084945410,20240903,084945410,quote,./input/icons\quote.svg,,
20240903084945411,20240903,084945411,radar,./input/icons\radar.svg,,
20240903084945412,20240903,084945412,radiation,./input/icons\radiation.svg,,
20240903084945413,20240903,084945413,radio-receiver,./input/icons\radio-receiver.svg,,
20240903084945414,20240903,084945414,radio-tower,./input/icons\radio-tower.svg,,
20240903084945415,20240903,084945415,radio,./input/icons\radio.svg,,
20240903084945416,20240903,084945416,rainbow,./input/icons\rainbow.svg,,
20240903084945417,20240903,084945417,rat,./input/icons\rat.svg,,
20240903084945418,20240903,084945418,receipt,./input/icons\receipt.svg,,
20240903084945419,20240903,084945419,rectangle-horizontal,./input/icons\rectangle-horizontal.svg,,
20240903084945420,20240903,084945420,rectangle-vertical,./input/icons\rectangle-vertical.svg,,
20240903084945421,20240903,084945421,recycle,./input/icons\recycle.svg,,
20240903084945422,20240903,084945422,redo-2,./input/icons\redo-2.svg,,
20240903084945423,20240903,084945423,redo-dot,./input/icons\redo-dot.svg,,
20240903084945424,20240903,084945424,redo,./input/icons\redo.svg,,
20240903084945425,20240903,084945425,refresh-ccw-dot,./input/icons\refresh-ccw-dot.svg,,
20240903084945426,20240903,084945426,refresh-ccw,./input/icons\refresh-ccw.svg,,
20240903084945427,20240903,084945427,refresh-cw-off,./input/icons\refresh-cw-off.svg,,
20240903084945428,20240903,084945428,refresh-cw,./input/icons\refresh-cw.svg,,
20240903084945429,20240903,084945429,refrigerator,./input/icons\refrigerator.svg,,
20240903084945430,20240903,084945430,regex,./input/icons\regex.svg,,
20240903084945431,20240903,084945431,remove-formatting,./input/icons\remove-formatting.svg,,
20240903084945432,20240903,084945432,repeat-1,./input/icons\repeat-1.svg,,
20240903084945433,20240903,084945433,repeat-2,./input/icons\repeat-2.svg,,
20240903084945434,20240903,084945434,repeat,./input/icons\repeat.svg,,
20240903084945435,20240903,084945435,replace-all,./input/icons\replace-all.svg,,
20240903084945436,20240903,084945436,replace,./input/icons\replace.svg,,
20240903084945437,20240903,084945437,reply-all,./input/icons\reply-all.svg,,
20240903084945438,20240903,084945438,reply,./input/icons\reply.svg,,
20240903084945439,20240903,084945439,rewind,./input/icons\rewind.svg,,
20240903084945440,20240903,084945440,rocket,./input/icons\rocket.svg,,
20240903084945441,20240903,084945441,rocking-chair,./input/icons\rocking-chair.svg,,
20240903084945442,20240903,084945442,roller-coaster,./input/icons\roller-coaster.svg,,
20240903084945443,20240903,084945443,rotate-3d,./input/icons\rotate-3d.svg,,
20240903084945444,20240903,084945444,rotate-ccw,./input/icons\rotate-ccw.svg,,
20240903084945445,20240903,084945445,rotate-cw,./input/icons\rotate-cw.svg,,
20240903084945446,20240903,084945446,router,./input/icons\router.svg,,
20240903084945447,20240903,084945447,rows,./input/icons\rows.svg,,
20240903084945448,20240903,084945448,rss,./input/icons\rss.svg,,
20240903084945449,20240903,084945449,ruler,./input/icons\ruler.svg,,
20240903084945450,20240903,084945450,russian-ruble,./input/icons\russian-ruble.svg,,
20240903084945451,20240903,084945451,sailboat,./input/icons\sailboat.svg,,
20240903084945452,20240903,084945452,salad,./input/icons\salad.svg,,
20240903084945453,20240903,084945453,sandwich,./input/icons\sandwich.svg,,
20240903084945454,20240903,084945454,satellite-dish,./input/icons\satellite-dish.svg,,
20240903084945455,20240903,084945455,satellite,./input/icons\satellite.svg,,
20240903084945456,20240903,084945456,save-all,./input/icons\save-all.svg,,
20240903084945457,20240903,084945457,save,./input/icons\save.svg,,
20240903084945458,20240903,084945458,scale-3d,./input/icons\scale-3d.svg,,
20240903084945459,20240903,084945459,scale,./input/icons\scale.svg,,
20240903084945460,20240903,084945460,scaling,./input/icons\scaling.svg,,
20240903084945461,20240903,084945461,scan-face,./input/icons\scan-face.svg,,
20240903084945462,20240903,084945462,scan-line,./input/icons\scan-line.svg,,
20240903084945463,20240903,084945463,scan,./input/icons\scan.svg,,
20240903084945464,20240903,084945464,scatter-chart,./input/icons\scatter-chart.svg,,
20240903084945465,20240903,084945465,school-2,./input/icons\school-2.svg,,
20240903084945466,20240903,084945466,school,./input/icons\school.svg,,
20240903084945467,20240903,084945467,scissors,./input/icons\scissors.svg,,
20240903084945468,20240903,084945468,screen-share-off,./input/icons\screen-share-off.svg,,
20240903084945469,20240903,084945469,screen-share,./input/icons\screen-share.svg,,
20240903084945470,20240903,084945470,scroll-text,./input/icons\scroll-text.svg,,
20240903084945471,20240903,084945471,scroll,./input/icons\scroll.svg,,
20240903084945472,20240903,084945472,search-check,./input/icons\search-check.svg,,
20240903084945473,20240903,084945473,search-code,./input/icons\search-code.svg,,
20240903084945474,20240903,084945474,search-slash,./input/icons\search-slash.svg,,
20240903084945475,20240903,084945475,search-x,./input/icons\search-x.svg,,
20240903084945476,20240903,084945476,search,./input/icons\search.svg,,
20240903084945477,20240903,084945477,send,./input/icons\send.svg,,
20240903084945478,20240903,084945478,separator-horizontal,./input/icons\separator-horizontal.svg,,
20240903084945479,20240903,084945479,separator-vertical,./input/icons\separator-vertical.svg,,
20240903084945480,20240903,084945480,server-cog,./input/icons\server-cog.svg,,
20240903084945481,20240903,084945481,server-crash,./input/icons\server-crash.svg,,
20240903084945482,20240903,084945482,server-off,./input/icons\server-off.svg,,
20240903084945483,20240903,084945483,server,./input/icons\server.svg,,
20240903084945484,20240903,084945484,settings-2,./input/icons\settings-2.svg,,
20240903084945485,20240903,084945485,settings,./input/icons\settings.svg,,
20240903084945486,20240903,084945486,shapes,./input/icons\shapes.svg,,
20240903084945487,20240903,084945487,share-2,./input/icons\share-2.svg,,
20240903084945488,20240903,084945488,share,./input/icons\share.svg,,
20240903084945489,20240903,084945489,sheet,./input/icons\sheet.svg,,
20240903084945490,20240903,084945490,shield-alert,./input/icons\shield-alert.svg,,
20240903084945491,20240903,084945491,shield-check,./input/icons\shield-check.svg,,
20240903084945492,20240903,084945492,shield-close,./input/icons\shield-close.svg,,
20240903084945493,20240903,084945493,shield-off,./input/icons\shield-off.svg,,
20240903084945494,20240903,084945494,shield-question,./input/icons\shield-question.svg,,
20240903084945495,20240903,084945495,shield,./input/icons\shield.svg,,
20240903084945496,20240903,084945496,ship,./input/icons\ship.svg,,
20240903084945497,20240903,084945497,shirt,./input/icons\shirt.svg,,
20240903084945498,20240903,084945498,shopping-bag,./input/icons\shopping-bag.svg,,
20240903084945499,20240903,084945499,shopping-cart,./input/icons\shopping-cart.svg,,
20240903084945500,20240903,084945500,shovel,./input/icons\shovel.svg,,
20240903084945501,20240903,084945501,shower-head,./input/icons\shower-head.svg,,
20240903084945502,20240903,084945502,shrink,./input/icons\shrink.svg,,
20240903084945503,20240903,084945503,shrub,./input/icons\shrub.svg,,
20240903084945504,20240903,084945504,shuffle,./input/icons\shuffle.svg,,
20240903084945505,20240903,084945505,sigma-square,./input/icons\sigma-square.svg,,
20240903084945506,20240903,084945506,sigma,./input/icons\sigma.svg,,
20240903084945507,20240903,084945507,signal-high,./input/icons\signal-high.svg,,
20240903084945508,20240903,084945508,signal-low,./input/icons\signal-low.svg,,
20240903084945509,20240903,084945509,signal-medium,./input/icons\signal-medium.svg,,
20240903084945510,20240903,084945510,signal-zero,./input/icons\signal-zero.svg,,
20240903084945511,20240903,084945511,signal,./input/icons\signal.svg,,
20240903084945512,20240903,084945512,siren,./input/icons\siren.svg,,
20240903084945513,20240903,084945513,skip-back,./input/icons\skip-back.svg,,
20240903084945514,20240903,084945514,skip-forward,./input/icons\skip-forward.svg,,
20240903084945515,20240903,084945515,skull,./input/icons\skull.svg,,
20240903084945516,20240903,084945516,slack,./input/icons\slack.svg,,
20240903084945517,20240903,084945517,slice,./input/icons\slice.svg,,
20240903084945518,20240903,084945518,sliders-horizontal,./input/icons\sliders-horizontal.svg,,
20240903084945519,20240903,084945519,sliders,./input/icons\sliders.svg,,
20240903084945520,20240903,084945520,smartphone-charging,./input/icons\smartphone-charging.svg,,
20240903084945521,20240903,084945521,smartphone-nfc,./input/icons\smartphone-nfc.svg,,
20240903084945522,20240903,084945522,smartphone,./input/icons\smartphone.svg,,
20240903084945523,20240903,084945523,smile-plus,./input/icons\smile-plus.svg,,
20240903084945524,20240903,084945524,smile,./input/icons\smile.svg,,
20240903084945525,20240903,084945525,snowflake,./input/icons\snowflake.svg,,
20240903084945526,20240903,084945526,sofa,./input/icons\sofa.svg,,
20240903084945527,20240903,084945527,soup,./input/icons\soup.svg,,
20240903084945528,20240903,084945528,space,./input/icons\space.svg,,
20240903084945529,20240903,084945529,spade,./input/icons\spade.svg,,
20240903084945530,20240903,084945530,sparkle,./input/icons\sparkle.svg,,
20240903084945531,20240903,084945531,sparkles,./input/icons\sparkles.svg,,
20240903084945532,20240903,084945532,speaker,./input/icons\speaker.svg,,
20240903084945533,20240903,084945533,spell-check-2,./input/icons\spell-check-2.svg,,
20240903084945534,20240903,084945534,spell-check,./input/icons\spell-check.svg,,
20240903084945535,20240903,084945535,spline,./input/icons\spline.svg,,
20240903084945536,20240903,084945536,split-square-horizontal,./input/icons\split-square-horizontal.svg,,
20240903084945537,20240903,084945537,split-square-vertical,./input/icons\split-square-vertical.svg,,
20240903084945538,20240903,084945538,split,./input/icons\split.svg,,
20240903084945539,20240903,084945539,spray-can,./input/icons\spray-can.svg,,
20240903084945540,20240903,084945540,sprout,./input/icons\sprout.svg,,
20240903084945541,20240903,084945541,square-asterisk,./input/icons\square-asterisk.svg,,
20240903084945542,20240903,084945542,square-code,./input/icons\square-code.svg,,
20240903084945543,20240903,084945543,square-dashed-bottom-code,./input/icons\square-dashed-bottom-code.svg,,
20240903084945544,20240903,084945544,square-dashed-bottom,./input/icons\square-dashed-bottom.svg,,
20240903084945545,20240903,084945545,square-dot,./input/icons\square-dot.svg,,
20240903084945546,20240903,084945546,square-equal,./input/icons\square-equal.svg,,
20240903084945547,20240903,084945547,square-slash,./input/icons\square-slash.svg,,
